,v,t,p,ws,ws-sd,ghi,ghi-sd
2021-09-10 00:00:00+03:00,0.0,15.27,0.0,1.7,0.6,0.0,0.0
2021-09-10 00:10:00+03:00,0.0,14.93,0.0,1.8,0.6,0.0,0.0
2021-09-10 00:20:00+03:00,0.0,14.69,0.0,0.8,0.5,0.0,0.0
2021-09-10 00:30:00+03:00,0.0,14.89,0.0,1.7,0.6,0.0,0.0
2021-09-10 00:40:00+03:00,0.0,15.16,0.0,1.8,0.6,0.0,0.0
2021-09-10 00:50:00+03:00,0.0,15.37,0.0,1.1,0.5,0.0,0.0
2021-09-10 01:00:00+03:00,0.0,15.2,0.0,0.6,0.3,0.0,0.0
2021-09-10 01:10:00+03:00,0.0,14.94,0.0,0.8,0.4,0.0,0.0
2021-09-10 01:20:00+03:00,0.0,15.0,0.0,0.7,0.4,0.0,0.0
2021-09-10 01:30:00+03:00,0.0,14.98,0.0,0.6,0.3,0.0,0.0
2021-09-10 01:40:00+03:00,0.0,14.66,0.0,0.6,0.3,0.0,0.0
2021-09-10 01:50:00+03:00,0.0,14.52,0.0,0.9,0.4,0.0,0.0
2021-09-10 02:00:00+03:00,0.0,14.36,0.0,0.4,0.2,0.0,0.0
2021-09-10 02:10:00+03:00,0.0,13.71,0.0,0.3,0.0,0.0,0.0
2021-09-10 02:20:00+03:00,0.0,13.18,0.0,0.3,0.0,0.0,0.0
2021-09-10 02:30:00+03:00,0.0,13.06,0.0,0.3,0.0,0.0,0.0
2021-09-10 02:40:00+03:00,0.0,13.19,0.0,0.3,0.0,0.0,0.0
2021-09-10 02:50:00+03:00,0.0,13.33,0.0,0.3,0.0,0.0,0.0
2021-09-10 03:00:00+03:00,0.0,13.73,0.0,0.3,0.0,0.0,0.0
2021-09-10 03:10:00+03:00,0.0,13.88,0.0,0.3,0.0,0.0,0.0
2021-09-10 03:20:00+03:00,0.0,13.89,0.0,0.3,0.0,0.0,0.0
2021-09-10 03:30:00+03:00,0.0,13.88,0.0,0.3,0.0,0.0,0.0
2021-09-10 03:40:00+03:00,0.0,13.78,0.0,0.3,0.0,0.0,0.0
2021-09-10 03:50:00+03:00,0.0,13.79,0.0,0.3,0.0,0.0,0.0
2021-09-10 04:00:00+03:00,0.0,13.98,0.0,0.3,0.0,0.0,0.0
2021-09-10 04:10:00+03:00,0.0,14.1,0.0,0.3,0.0,0.0,0.0
2021-09-10 04:20:00+03:00,0.0,14.28,0.0,0.4,0.2,0.0,0.0
2021-09-10 04:30:00+03:00,0.0,14.29,0.0,0.4,0.2,0.0,0.0
2021-09-10 04:40:00+03:00,0.0,14.17,0.0,0.3,0.0,0.0,0.0
2021-09-10 04:50:00+03:00,0.0,13.76,0.0,0.3,0.0,0.0,0.0
2021-09-10 05:00:00+03:00,0.0,13.65,0.0,0.3,0.0,0.0,0.0
2021-09-10 05:10:00+03:00,0.0,13.72,0.0,0.3,0.0,0.0,0.0
2021-09-10 05:20:00+03:00,0.0,13.7,0.0,0.3,0.0,0.0,0.0
2021-09-10 05:30:00+03:00,0.0,13.8,0.0,0.3,0.0,0.0,0.0
2021-09-10 05:40:00+03:00,0.0,13.71,0.0,0.3,0.0,0.0,0.0
2021-09-10 05:50:00+03:00,0.0,13.67,0.0,0.3,0.0,0.0,0.0
2021-09-10 06:00:00+03:00,0.0,13.76,0.0,0.6,0.4,0.0,0.0
2021-09-10 06:10:00+03:00,0.0,13.94,0.0,0.3,0.0,0.0,0.0
2021-09-10 06:20:00+03:00,0.0,13.79,0.0,0.3,0.0,0.0,0.0
2021-09-10 06:30:00+03:00,0.0,13.66,0.0,0.3,0.0,0.0,0.0
2021-09-10 06:40:00+03:00,0.0,13.7,0.0,0.3,0.0,0.0,0.0
2021-09-10 06:50:00+03:00,0.01,13.68,0.0,0.3,0.0,0.0,0.1
2021-09-10 07:00:00+03:00,0.05,13.62,0.0,0.3,0.0,3.7,2.5
2021-09-10 07:10:00+03:00,0.19,13.72,0.0,0.3,0.0,17.2,5.1
2021-09-10 07:20:00+03:00,0.71,13.92,0.02,0.3,0.0,39.1,7.2
2021-09-10 07:30:00+03:00,1.35,14.54,0.06,0.3,0.0,65.1,3.7
2021-09-10 07:40:00+03:00,1.6,15.07,0.09,0.3,0.0,67.9,2.2
2021-09-10 07:50:00+03:00,1.93,15.21,0.12,0.3,0.0,77.9,5.1
2021-09-10 08:00:00+03:00,2.57,15.64,0.22,0.3,0.0,108.0,15.0
2021-09-10 08:10:00+03:00,3.55,16.71,0.42,0.3,0.0,137.8,6.0
2021-09-10 08:20:00+03:00,4.03,17.55,0.54,0.3,0.0,141.5,8.5
2021-09-10 08:30:00+03:00,5.55,18.04,1.03,0.3,0.1,199.4,10.6
2021-09-10 08:40:00+03:00,6.33,19.12,1.34,0.3,0.1,202.0,4.1
2021-09-10 08:50:00+03:00,7.26,20.3,1.76,0.3,0.1,245.1,27.5
2021-09-10 09:00:00+03:00,10.58,22.37,3.73,0.3,0.0,342.0,32.7
2021-09-10 09:10:00+03:00,13.26,24.91,5.86,0.4,0.2,401.2,16.3
2021-09-10 09:20:00+03:00,13.72,26.05,6.27,0.3,0.1,382.4,50.4
2021-09-10 09:30:00+03:00,14.96,26.54,7.46,0.5,0.3,417.8,13.2
2021-09-10 09:40:00+03:00,16.7,27.51,9.3,0.8,0.5,446.8,9.7
2021-09-10 09:50:00+03:00,17.19,27.51,9.85,0.5,0.3,444.7,17.1
2021-09-10 10:00:00+03:00,17.5,29.49,10.21,0.4,0.2,450.1,5.5
2021-09-10 10:10:00+03:00,18.27,31.43,11.13,0.4,0.2,508.1,23.1
2021-09-10 10:20:00+03:00,18.65,33.13,11.59,0.3,0.1,530.6,37.2
2021-09-10 10:30:00+03:00,19.09,36.49,12.15,0.3,0.1,584.9,5.1
2021-09-10 10:40:00+03:00,19.18,37.43,12.26,0.6,0.5,599.8,2.2
2021-09-10 10:50:00+03:00,19.42,34.61,12.57,0.9,0.5,601.0,2.4
2021-09-10 11:00:00+03:00,19.63,33.25,12.84,0.7,0.5,614.5,7.5
2021-09-10 11:10:00+03:00,19.55,36.78,12.74,0.7,0.5,633.6,6.6
2021-09-10 11:20:00+03:00,19.77,34.73,13.03,0.7,0.5,649.6,4.7
2021-09-10 11:30:00+03:00,19.61,38.89,12.82,0.5,0.4,665.6,8.2
2021-09-10 11:40:00+03:00,19.72,38.38,12.96,1.0,0.6,685.8,4.1
2021-09-10 11:50:00+03:00,19.94,36.12,13.25,0.9,0.5,699.4,3.6
2021-09-10 12:00:00+03:00,19.85,38.54,13.13,0.9,0.6,709.9,3.2
2021-09-10 12:10:00+03:00,19.89,38.48,13.19,1.1,0.7,723.9,4.9
2021-09-10 12:20:00+03:00,19.85,40.28,13.13,0.4,0.3,736.3,3.6
2021-09-10 12:30:00+03:00,19.8,42.01,13.07,1.0,0.6,776.7,22.1
2021-09-10 12:40:00+03:00,19.79,40.94,13.05,0.8,0.6,696.5,125.2
2021-09-10 12:50:00+03:00,19.52,40.43,12.7,0.9,0.7,710.3,74.5
2021-09-10 13:00:00+03:00,20.02,40.56,13.36,1.4,0.9,783.1,26.3
2021-09-10 13:10:00+03:00,19.73,39.78,12.98,1.0,0.7,662.9,110.0
2021-09-10 13:20:00+03:00,19.84,42.37,13.12,0.8,0.6,848.2,12.6
2021-09-10 13:30:00+03:00,19.84,44.2,13.12,1.2,0.7,837.9,9.7
2021-09-10 13:40:00+03:00,19.98,41.14,13.31,1.2,0.7,787.8,27.5
2021-09-10 13:50:00+03:00,19.87,42.28,13.16,1.0,0.7,771.5,5.5
2021-09-10 14:00:00+03:00,19.97,40.9,13.29,1.0,0.6,773.1,1.8
2021-09-10 14:10:00+03:00,19.93,41.72,13.24,1.1,0.8,770.4,8.2
2021-09-10 14:20:00+03:00,20.03,39.97,13.37,1.3,0.6,780.9,13.2
2021-09-10 14:30:00+03:00,19.86,43.37,13.15,1.0,0.9,795.4,10.6
2021-09-10 14:40:00+03:00,20.04,41.33,13.39,1.4,0.8,804.0,8.2
2021-09-10 14:50:00+03:00,20.0,41.23,13.33,1.1,0.7,780.4,10.6
2021-09-10 15:00:00+03:00,19.79,43.62,13.05,0.7,0.5,757.0,4.5
2021-09-10 15:10:00+03:00,17.32,40.74,10.0,1.0,0.8,557.1,219.9
2021-09-10 15:20:00+03:00,19.87,38.12,13.16,1.6,0.9,680.2,46.2
2021-09-10 15:30:00+03:00,19.89,36.19,13.19,1.5,0.9,643.5,65.4
2021-09-10 15:40:00+03:00,19.29,39.4,12.4,0.9,0.8,590.5,110.0
2021-09-10 15:50:00+03:00,19.39,38.93,12.53,0.9,0.6,614.1,44.3
2021-09-10 16:00:00+03:00,17.07,35.55,9.71,2.0,0.8,469.4,148.9
2021-09-10 16:10:00+03:00,19.17,34.29,12.25,1.5,0.7,547.7,92.5
2021-09-10 16:20:00+03:00,16.87,34.82,9.49,1.8,0.6,431.9,169.6
2021-09-10 16:30:00+03:00,17.54,34.88,10.26,0.9,0.6,627.6,110.0
2021-09-10 16:40:00+03:00,19.74,36.5,12.99,2.2,0.8,696.1,23.1
2021-09-10 16:50:00+03:00,19.07,36.25,12.12,1.4,0.8,549.6,119.9
2021-09-10 17:00:00+03:00,17.65,34.45,10.38,2.2,0.9,515.7,62.6
2021-09-10 17:10:00+03:00,13.06,30.87,5.69,2.1,0.8,286.6,96.6
2021-09-10 17:20:00+03:00,10.5,29.19,3.68,1.9,0.7,210.5,84.8
2021-09-10 17:30:00+03:00,10.58,28.16,3.73,1.5,0.7,239.0,60.0
2021-09-10 17:40:00+03:00,9.7,27.88,3.14,1.2,0.7,251.5,74.5
2021-09-10 17:50:00+03:00,12.34,29.29,5.08,1.5,0.7,264.2,55.0
2021-09-10 18:00:00+03:00,9.89,28.48,3.26,1.0,0.6,245.3,19.4
2021-09-10 18:10:00+03:00,9.57,28.53,3.05,1.0,0.6,223.8,10.6
2021-09-10 18:20:00+03:00,7.75,27.89,2.0,1.2,0.5,185.1,11.6
2021-09-10 18:30:00+03:00,6.11,26.99,1.24,1.2,0.5,155.6,7.2
2021-09-10 18:40:00+03:00,4.7,26.34,0.74,1.4,0.5,124.7,9.3
2021-09-10 18:50:00+03:00,2.39,24.97,0.19,1.2,0.6,62.5,24.1
2021-09-10 19:00:00+03:00,1.46,23.51,0.07,0.4,0.3,59.4,10.2
2021-09-10 19:10:00+03:00,1.06,22.32,0.04,0.4,0.2,26.7,9.7
2021-09-10 19:20:00+03:00,0.68,21.2,0.02,1.0,0.4,15.5,2.0
2021-09-10 19:30:00+03:00,0.43,20.92,0.01,1.4,0.2,8.9,1.8
2021-09-10 19:40:00+03:00,0.21,20.85,0.0,1.2,0.3,3.7,1.2
2021-09-10 19:50:00+03:00,0.08,20.42,0.0,0.8,0.2,0.4,0.6
2021-09-10 20:00:00+03:00,0.01,19.88,0.0,0.9,0.2,0.0,0.0
2021-09-10 20:10:00+03:00,0.0,19.01,0.0,0.4,0.2,0.0,0.0
2021-09-10 20:20:00+03:00,0.0,17.35,0.0,0.6,0.8,0.0,0.0
2021-09-10 20:30:00+03:00,0.0,18.15,0.0,2.1,0.5,0.0,0.0
2021-09-10 20:40:00+03:00,0.0,18.95,0.0,2.3,0.5,0.0,0.0
2021-09-10 20:50:00+03:00,0.0,18.89,0.0,2.7,0.8,0.0,0.0
2021-09-10 21:00:00+03:00,0.0,18.57,0.0,3.2,0.5,0.0,0.0
2021-09-10 21:10:00+03:00,0.0,18.19,0.0,1.3,1.0,0.0,0.0
2021-09-10 21:20:00+03:00,0.0,17.2,0.0,0.7,0.5,0.0,0.0
2021-09-10 21:30:00+03:00,0.0,17.55,0.0,1.4,0.8,0.0,0.0
2021-09-10 21:40:00+03:00,0.0,17.85,0.0,1.4,0.6,0.0,0.0
2021-09-10 21:50:00+03:00,0.0,17.25,0.0,0.4,0.2,0.0,0.0
2021-09-10 22:00:00+03:00,0.0,16.87,0.0,0.4,0.3,0.0,0.0
2021-09-10 22:10:00+03:00,0.0,16.43,0.0,0.3,0.1,0.0,0.0
2021-09-10 22:20:00+03:00,0.0,15.61,0.0,0.4,0.2,0.0,0.0
2021-09-10 22:30:00+03:00,0.0,15.69,0.0,0.4,0.1,0.0,0.0
2021-09-10 22:40:00+03:00,0.0,15.71,0.0,0.3,0.1,0.0,0.0
2021-09-10 22:50:00+03:00,0.0,14.81,0.0,0.7,0.5,0.0,0.0
2021-09-10 23:00:00+03:00,0.0,15.63,0.0,0.7,0.5,0.0,0.0
2021-09-10 23:10:00+03:00,0.0,15.26,0.0,0.6,0.6,0.0,0.0
2021-09-10 23:20:00+03:00,0.0,14.6,0.0,0.7,0.4,0.0,0.0
2021-09-10 23:30:00+03:00,0.0,13.76,0.0,0.3,0.0,0.0,0.0
2021-09-10 23:40:00+03:00,0.0,13.35,0.0,0.3,0.0,0.0,0.0
2021-09-10 23:50:00+03:00,0.0,13.0,0.0,0.3,0.0,0.0,0.0
2021-09-11 00:00:00+03:00,0.0,12.73,0.0,0.3,0.1,0.0,0.0
2021-09-11 00:10:00+03:00,0.0,12.58,0.0,0.4,0.2,0.0,0.0
2021-09-11 00:20:00+03:00,0.0,12.42,0.0,0.5,0.4,0.0,0.0
2021-09-11 00:30:00+03:00,0.0,12.33,0.0,0.4,0.3,0.0,0.0
2021-09-11 00:40:00+03:00,0.0,11.89,0.0,0.3,0.0,0.0,0.0
2021-09-11 00:50:00+03:00,0.0,11.42,0.0,0.3,0.1,0.0,0.0
2021-09-11 01:00:00+03:00,0.0,11.48,0.0,0.3,0.0,0.0,0.0
2021-09-11 01:10:00+03:00,0.0,11.83,0.0,0.5,0.3,0.0,0.0
2021-09-11 01:20:00+03:00,0.0,11.93,0.0,0.3,0.1,0.0,0.0
2021-09-11 01:30:00+03:00,0.0,11.36,0.0,0.3,0.0,0.0,0.0
2021-09-11 01:40:00+03:00,0.0,10.94,0.0,0.3,0.0,0.0,0.0
2021-09-11 01:50:00+03:00,0.0,10.77,0.0,0.3,0.0,0.0,0.0
2021-09-11 02:00:00+03:00,0.0,10.45,0.0,0.3,0.0,0.0,0.0
2021-09-11 02:10:00+03:00,0.0,11.19,0.0,0.9,0.5,0.0,0.0
2021-09-11 02:20:00+03:00,0.0,11.79,0.0,0.3,0.0,0.0,0.0
2021-09-11 02:30:00+03:00,0.0,10.61,0.0,0.3,0.0,0.0,0.0
2021-09-11 02:40:00+03:00,0.0,10.06,0.0,0.3,0.0,0.0,0.0
2021-09-11 02:50:00+03:00,0.0,9.77,0.0,0.3,0.0,0.0,0.0
2021-09-11 03:00:00+03:00,0.0,9.89,0.0,0.5,0.3,0.0,0.0
2021-09-11 03:10:00+03:00,0.0,10.53,0.0,0.4,0.3,0.0,0.0
2021-09-11 03:20:00+03:00,0.0,10.82,0.0,0.3,0.1,0.0,0.0
2021-09-11 03:30:00+03:00,0.0,10.32,0.0,0.3,0.0,0.0,0.0
2021-09-11 03:40:00+03:00,0.0,9.82,0.0,0.3,0.0,0.0,0.0
2021-09-11 03:50:00+03:00,0.0,9.72,0.0,0.4,0.2,0.0,0.0
2021-09-11 04:00:00+03:00,0.0,9.77,0.0,0.7,0.6,0.0,0.0
2021-09-11 04:10:00+03:00,0.0,10.75,0.0,0.8,0.6,0.0,0.0
2021-09-11 04:20:00+03:00,0.0,10.23,0.0,0.3,0.0,0.0,0.0
2021-09-11 04:30:00+03:00,0.0,9.72,0.0,0.3,0.1,0.0,0.0
2021-09-11 04:40:00+03:00,0.0,9.3,0.0,0.3,0.0,0.0,0.0
2021-09-11 04:50:00+03:00,0.0,9.38,0.0,0.3,0.0,0.0,0.0
2021-09-11 05:00:00+03:00,0.0,9.19,0.0,0.5,0.3,0.0,0.0
2021-09-11 05:10:00+03:00,0.0,9.99,0.0,0.4,0.2,0.0,0.0
2021-09-11 05:20:00+03:00,0.0,9.77,0.0,0.3,0.1,0.0,0.0
2021-09-11 05:30:00+03:00,0.0,10.01,0.0,0.3,0.1,0.0,0.0
2021-09-11 05:40:00+03:00,0.0,9.93,0.0,0.3,0.0,0.0,0.0
2021-09-11 05:50:00+03:00,0.0,9.65,0.0,0.3,0.0,0.0,0.0
2021-09-11 06:00:00+03:00,0.0,8.96,0.0,0.3,0.1,0.0,0.0
2021-09-11 06:10:00+03:00,0.0,9.32,0.0,0.3,0.1,0.0,0.0
2021-09-11 06:20:00+03:00,0.0,9.81,0.0,0.3,0.0,0.0,0.0
2021-09-11 06:30:00+03:00,0.0,9.7,0.0,0.3,0.0,0.0,0.0
2021-09-11 06:40:00+03:00,0.0,9.37,0.0,0.3,0.0,0.0,0.0
2021-09-11 06:50:00+03:00,0.02,9.66,0.0,0.4,0.2,0.5,0.8
2021-09-11 07:00:00+03:00,0.12,10.1,0.0,0.3,0.1,4.7,1.6
2021-09-11 07:10:00+03:00,0.3,9.69,0.0,0.3,0.0,12.3,3.0
2021-09-11 07:20:00+03:00,0.56,9.4,0.01,0.3,0.2,25.7,4.7
2021-09-11 07:30:00+03:00,0.79,10.21,0.02,0.4,0.2,46.0,6.9
2021-09-11 07:40:00+03:00,1.21,11.22,0.05,0.3,0.1,74.1,8.9
2021-09-11 07:50:00+03:00,1.84,12.01,0.11,0.3,0.0,101.7,6.9
2021-09-11 08:00:00+03:00,2.66,13.27,0.24,0.3,0.0,125.9,8.2
2021-09-11 08:10:00+03:00,3.59,14.59,0.43,0.3,0.0,148.6,8.5
2021-09-11 08:20:00+03:00,4.49,15.89,0.67,0.3,0.0,162.4,9.7
2021-09-11 08:30:00+03:00,5.74,17.2,1.1,0.4,0.1,193.9,12.1
2021-09-11 08:40:00+03:00,6.74,18.27,1.51,0.4,0.2,219.8,21.2
2021-09-11 08:50:00+03:00,9.08,19.54,2.75,0.4,0.2,271.5,9.7
2021-09-11 09:00:00+03:00,10.55,21.26,3.71,0.4,0.2,299.3,9.7
2021-09-11 09:10:00+03:00,11.86,23.12,4.69,0.3,0.1,329.9,12.1
2021-09-11 09:20:00+03:00,13.45,25.05,6.03,0.4,0.2,361.7,9.7
2021-09-11 09:30:00+03:00,14.81,25.19,7.31,0.7,0.4,388.1,15.0
2021-09-11 09:40:00+03:00,15.67,24.34,8.18,0.7,0.4,404.2,44.3
2021-09-11 09:50:00+03:00,17.14,26.88,9.79,0.5,0.4,444.4,7.5
2021-09-11 10:00:00+03:00,17.93,27.64,10.72,0.6,0.3,472.0,8.2
2021-09-11 10:10:00+03:00,18.49,29.04,11.4,0.7,0.5,498.2,8.2
2021-09-11 10:20:00+03:00,18.88,30.41,11.88,0.4,0.3,525.2,8.5
2021-09-11 10:30:00+03:00,18.97,35.05,12.0,0.4,0.2,550.3,7.2
2021-09-11 10:40:00+03:00,19.21,34.58,12.3,0.4,0.3,573.9,6.6
2021-09-11 10:50:00+03:00,19.33,35.88,12.45,0.4,0.2,594.5,5.8
2021-09-11 11:00:00+03:00,19.31,39.06,12.43,0.4,0.2,616.2,7.8
2021-09-11 11:10:00+03:00,19.42,38.78,12.57,0.4,0.3,634.4,12.1
2021-09-11 11:20:00+03:00,19.57,38.01,12.77,0.5,0.4,652.3,8.9
2021-09-11 11:30:00+03:00,19.58,40.27,12.78,0.5,0.4,674.3,5.3
2021-09-11 11:40:00+03:00,19.63,40.48,12.84,0.5,0.3,690.0,4.1
2021-09-11 11:50:00+03:00,19.54,42.78,12.73,0.4,0.2,705.5,3.9
2021-09-11 12:00:00+03:00,19.7,40.65,12.94,0.7,0.5,714.7,8.5
2021-09-11 12:10:00+03:00,19.73,41.32,12.98,0.6,0.4,727.9,2.2
2021-09-11 12:20:00+03:00,19.62,43.59,12.83,0.6,0.5,736.8,2.5
2021-09-11 12:30:00+03:00,19.72,42.4,12.96,0.5,0.4,746.8,2.3
2021-09-11 12:40:00+03:00,19.64,44.79,12.86,0.7,0.5,753.9,1.3
2021-09-11 12:50:00+03:00,19.82,42.14,13.09,1.1,0.6,758.5,0.9
2021-09-11 13:00:00+03:00,19.83,42.23,13.11,1.1,0.7,762.7,0.8
2021-09-11 13:10:00+03:00,19.8,42.76,13.07,0.6,0.5,764.7,1.3
2021-09-11 13:20:00+03:00,19.77,43.16,13.03,1.0,0.7,763.2,35.7
2021-09-11 13:30:00+03:00,19.8,43.37,13.07,1.0,0.8,764.7,7.5
2021-09-11 13:40:00+03:00,19.84,42.63,13.12,1.1,0.8,764.2,20.3
2021-09-11 13:50:00+03:00,19.9,42.1,13.2,1.3,0.7,765.2,1.6
2021-09-11 14:00:00+03:00,19.69,44.62,12.92,0.9,0.6,758.0,3.7
2021-09-11 14:10:00+03:00,19.76,43.2,13.02,1.1,0.7,751.9,7.2
2021-09-11 14:20:00+03:00,19.73,43.4,12.98,0.8,0.7,741.8,3.9
2021-09-11 14:30:00+03:00,19.65,44.34,12.87,1.4,0.8,726.4,7.5
2021-09-11 14:40:00+03:00,19.81,40.89,13.08,0.9,0.8,717.6,9.7
2021-09-11 14:50:00+03:00,19.59,43.74,12.79,0.8,0.7,708.4,6.9
2021-09-11 15:00:00+03:00,19.47,45.32,12.64,0.7,0.6,692.8,7.5
2021-09-11 15:10:00+03:00,19.56,42.71,12.75,1.6,0.8,671.5,10.6
2021-09-11 15:20:00+03:00,19.61,41.44,12.82,0.9,0.6,662.1,7.5
2021-09-11 15:30:00+03:00,19.45,39.9,12.61,1.5,0.7,614.5,21.2
2021-09-11 15:40:00+03:00,19.56,38.74,12.75,1.0,0.6,609.6,11.1
2021-09-11 15:50:00+03:00,19.36,39.67,12.49,1.1,0.9,589.7,7.8
2021-09-11 16:00:00+03:00,19.31,38.75,12.43,0.8,0.6,564.3,23.1
2021-09-11 16:10:00+03:00,19.13,38.75,12.2,1.0,0.6,547.0,23.1
2021-09-11 16:20:00+03:00,19.0,38.29,12.03,1.5,0.7,523.1,10.2
2021-09-11 16:30:00+03:00,18.84,37.46,11.83,1.1,0.6,496.5,21.2
2021-09-11 16:40:00+03:00,18.42,35.34,11.31,1.7,0.7,461.2,7.8
2021-09-11 16:50:00+03:00,18.35,34.32,11.22,1.4,0.7,460.0,11.1
2021-09-11 17:00:00+03:00,16.88,35.07,9.5,0.9,0.6,362.0,100.8
2021-09-11 17:10:00+03:00,14.79,32.93,7.29,0.8,0.6,351.3,74.5
2021-09-11 17:20:00+03:00,15.52,33.1,8.03,1.1,0.6,353.5,21.2
2021-09-11 17:30:00+03:00,14.8,32.68,7.3,1.0,0.6,334.0,12.1
2021-09-11 17:40:00+03:00,13.17,32.03,5.78,0.9,0.6,297.7,12.1
2021-09-11 17:50:00+03:00,11.49,31.61,4.4,0.8,0.6,262.8,8.2
2021-09-11 18:00:00+03:00,9.9,30.48,3.27,0.9,0.5,232.5,7.8
2021-09-11 18:10:00+03:00,8.55,29.73,2.44,0.6,0.5,205.8,8.2
2021-09-11 18:20:00+03:00,7.18,29.13,1.72,0.7,0.5,176.5,8.5
2021-09-11 18:30:00+03:00,5.78,28.0,1.11,0.5,0.3,147.9,8.5
2021-09-11 18:40:00+03:00,4.42,27.11,0.65,0.6,0.4,120.7,6.6
2021-09-11 18:50:00+03:00,2.63,26.0,0.23,0.3,0.0,74.1,21.2
2021-09-11 19:00:00+03:00,1.25,24.16,0.05,0.3,0.0,38.4,13.7
2021-09-11 19:10:00+03:00,0.78,22.08,0.02,0.3,0.0,18.7,4.1
2021-09-11 19:20:00+03:00,0.52,21.29,0.01,0.4,0.2,11.5,0.7
2021-09-11 19:30:00+03:00,0.34,20.71,0.0,0.3,0.0,6.0,2.1
2021-09-11 19:40:00+03:00,0.13,20.04,0.0,0.5,0.2,1.2,1.1
2021-09-11 19:50:00+03:00,0.04,19.31,0.0,0.3,0.0,0.0,0.0
2021-09-11 20:00:00+03:00,0.0,18.1,0.0,0.4,0.2,0.0,0.0
2021-09-11 20:10:00+03:00,0.0,17.55,0.0,0.3,0.0,0.0,0.0
2021-09-11 20:20:00+03:00,0.0,16.94,0.0,0.6,0.5,0.0,0.0
2021-09-11 20:30:00+03:00,0.0,18.49,0.0,1.5,0.5,0.0,0.0
2021-09-11 20:40:00+03:00,0.0,18.9,0.0,1.1,0.5,0.0,0.0
2021-09-11 20:50:00+03:00,0.0,18.52,0.0,2.6,0.6,0.0,0.0
2021-09-11 21:00:00+03:00,0.0,18.8,0.0,2.9,0.5,0.0,0.0
2021-09-11 21:10:00+03:00,0.0,18.2,0.0,0.8,0.6,0.0,0.0
2021-09-11 21:20:00+03:00,0.0,17.44,0.0,0.3,0.0,0.0,0.0
2021-09-11 21:30:00+03:00,0.0,16.55,0.0,1.7,0.8,0.0,0.0
2021-09-11 21:40:00+03:00,0.0,17.63,0.0,2.0,0.8,0.0,0.0
2021-09-11 21:50:00+03:00,0.0,16.48,0.0,0.8,0.6,0.0,0.0
2021-09-11 22:00:00+03:00,0.0,15.13,0.0,0.9,0.5,0.0,0.0
2021-09-11 22:10:00+03:00,0.0,15.07,0.0,0.6,0.3,0.0,0.0
2021-09-11 22:20:00+03:00,0.0,14.21,0.0,0.4,0.3,0.0,0.0
2021-09-11 22:30:00+03:00,0.0,14.91,0.0,0.9,0.4,0.0,0.0
2021-09-11 22:40:00+03:00,0.0,15.95,0.0,1.7,0.6,0.0,0.0
2021-09-11 22:50:00+03:00,0.0,15.84,0.0,1.9,0.4,0.0,0.0
2021-09-11 23:00:00+03:00,0.0,15.4,0.0,1.3,0.6,0.0,0.0
2021-09-11 23:10:00+03:00,0.0,14.74,0.0,0.4,0.2,0.0,0.0
2021-09-11 23:20:00+03:00,0.0,13.83,0.0,0.3,0.0,0.0,0.0
2021-09-11 23:30:00+03:00,0.0,13.0,0.0,0.4,0.3,0.0,0.0
2021-09-11 23:40:00+03:00,0.0,12.89,0.0,0.7,0.4,0.0,0.0
2021-09-11 23:50:00+03:00,0.0,13.01,0.0,0.3,0.1,0.0,0.0
2021-09-12 00:00:00+03:00,0.0,12.92,0.0,0.5,0.4,0.0,0.0
2021-09-12 00:10:00+03:00,0.0,13.65,0.0,0.5,0.3,0.0,0.0
2021-09-12 00:20:00+03:00,0.0,12.83,0.0,0.3,0.0,0.0,0.0
2021-09-12 00:30:00+03:00,0.0,12.09,0.0,0.3,0.0,0.0,0.0
2021-09-12 00:40:00+03:00,0.0,12.55,0.0,0.4,0.2,0.0,0.0
2021-09-12 00:50:00+03:00,0.0,12.9,0.0,0.3,0.0,0.0,0.0
2021-09-12 01:00:00+03:00,0.0,12.36,0.0,0.3,0.1,0.0,0.0
2021-09-12 01:10:00+03:00,0.0,12.63,0.0,0.6,0.6,0.0,0.0
2021-09-12 01:20:00+03:00,0.0,13.86,0.0,1.6,0.9,0.0,0.0
2021-09-12 01:30:00+03:00,0.0,13.31,0.0,0.3,0.0,0.0,0.0
2021-09-12 01:40:00+03:00,0.0,12.05,0.0,0.3,0.0,0.0,0.0
2021-09-12 01:50:00+03:00,0.0,12.72,0.0,0.8,0.6,0.0,0.0
2021-09-12 02:00:00+03:00,0.0,13.08,0.0,0.4,0.4,0.0,0.0
2021-09-12 02:10:00+03:00,0.0,11.96,0.0,0.3,0.0,0.0,0.0
2021-09-12 02:20:00+03:00,0.0,11.59,0.0,0.9,0.7,0.0,0.0
2021-09-12 02:30:00+03:00,0.0,12.31,0.0,0.6,0.5,0.0,0.0
2021-09-12 02:40:00+03:00,0.0,11.96,0.0,0.5,0.3,0.0,0.0
2021-09-12 02:50:00+03:00,0.0,11.57,0.0,0.4,0.2,0.0,0.0
2021-09-12 03:00:00+03:00,0.0,11.06,0.0,0.3,0.0,0.0,0.0
2021-09-12 03:10:00+03:00,0.0,10.77,0.0,0.3,0.0,0.0,0.0
2021-09-12 03:20:00+03:00,0.0,10.68,0.0,0.3,0.0,0.0,0.0
2021-09-12 03:30:00+03:00,0.0,10.46,0.0,0.3,0.0,0.0,0.0
